instance,alg,candName,targName,conf,realConf
o1012o301,exact,report,techreport,0.0,0.0
o1012o301,exact,report,proceedings,0.0,0.0
o1012o301,exact,report,hasnumber,0.0,0.0
o1012o301,exact,report,hasprice,0.0,0.0
o1012o301,exact,report,hasinstitution,0.0,0.0
o1012o301,exact,report,hasaddress,0.0,0.0
o1012o301,exact,report,inproceedings,0.0,0.0
o1012o301,exact,report,hasjournal,0.0,0.0
o1012o301,exact,report,haspublisher,0.0,0.0
o1012o301,exact,report,hasisbn,0.0,0.0
o1012o301,exact,report,proceedings,0.0,0.0
o1012o301,exact,report,booklet,0.0,0.0
o1012o301,exact,report,hasorganization,0.0,0.0
o1012o301,exact,report,hascopyright,0.0,0.0
o1012o301,exact,report,hasedition,0.0,0.0
o1012o301,exact,report,inbook,0.0,0.0
o1012o301,exact,report,phdthesis,0.0,0.0
o1012o301,exact,report,haslanguage,0.0,0.0
o1012o301,exact,report,haskeywords,0.0,0.0
o1012o301,exact,report,hascopyright,0.0,0.0
o1012o301,exact,report,hasaffiliation,0.0,0.0
o1012o301,exact,report,hasinstitution,0.0,0.0
o1012o301,exact,report,hassize,0.0,0.0
o1012o301,exact,report,humancreator,0.0,0.0
o1012o301,exact,report,haslccn,0.0,0.0
o1012o301,exact,report,howpublished,0.0,0.0
o1012o301,exact,report,hasorganization,0.0,0.0
o1012o301,exact,report,hasisbn,0.0,0.0
o1012o301,exact,report,hasjournal,0.0,0.0
o1012o301,exact,report,hasissn,0.0,0.0
o1012o301,exact,report,hasprice,0.0,0.0
o1012o301,exact,report,haslocation,0.0,0.0
o1012o301,exact,report,hasauthortest,0.0,0.0
o1012o301,exact,report,inproceedings,0.0,0.0
o1012o301,exact,report,hasmrnumber,0.0,0.0
o1012o301,exact,report,inbook,0.0,0.0
o1012o301,exact,report,hastype,0.0,0.0
o1012o301,exact,report,hasauthor,0.0,0.0
o1012o301,exact,report,hastype,0.0,0.0
o1012o301,exact,report,haschapter,0.0,0.0
o1012o301,exact,report,hasauthor,0.0,0.0
o1012o301,exact,report,hasaddress,0.0,0.0
o1012o301,exact,report,haslccn,0.0,0.0
o1012o301,exact,report,conference,0.0,0.0
o1012o301,exact,report,hasabstract,0.0,0.0
o1012o301,exact,report,hastitle,0.0,0.0
o1012o301,exact,report,hasmonth,0.0,0.0
o1012o301,exact,report,article,0.0,0.0
o1012o301,exact,report,hascrossref,0.0,0.0
o1012o301,exact,report,incollection,0.0,0.0
o1012o301,exact,report,hasbooktitle,0.0,0.0
o1012o301,exact,report,haseditor,0.0,0.0
o1012o301,exact,report,manual,0.0,0.0
o1012o301,exact,report,hasannotation,0.0,0.0
o1012o301,exact,report,phdthesis,0.0,0.0
o1012o301,exact,report,hasurl,0.0,0.0
o1012o301,exact,report,mastersthesis,0.0,0.0
o1012o301,exact,report,haspages,0.0,0.0
o1012o301,exact,report,haseditor,0.0,0.0
o1012o301,exact,report,entry,0.0,0.0
o1012o301,exact,report,humancreator,0.0,0.0
o1012o301,exact,report,booklet,0.0,0.0
o1012o301,exact,report,hasvolume,0.0,0.0
o1012o301,exact,report,hascontents,0.0,0.0
o1012o301,exact,report,article,0.0,0.0
o1012o301,exact,report,hasschool,0.0,0.0
o1012o301,exact,report,hasvolume,0.0,0.0
o1012o301,exact,report,hascontents,0.0,0.0
o1012o301,exact,report,techreport,0.0,0.0
o1012o301,exact,report,haskeywords,0.0,0.0
o1012o301,exact,report,hassize,0.0,0.0
o1012o301,exact,report,hastitle,0.0,0.0
o1012o301,exact,report,hasmonth,0.0,0.0
o1012o301,exact,report,haschapter,0.0,0.0
o1012o301,exact,report,book,0.0,0.0
o1012o301,exact,report,mastersthesis,0.0,0.0
o1012o301,exact,report,unpublished,0.0,0.0
o1012o301,exact,report,haspages,0.0,0.0
o1012o301,exact,report,hasnote,0.0,0.0
o1012o301,exact,report,hasedition,0.0,0.0
o1012o301,exact,report,pageand/orchapterdata,0.0,0.0
o1012o301,exact,report,hasschool,0.0,0.0
o1012o301,exact,report,hasbooktitle,0.0,0.0
o1012o301,exact,report,hasaffiliation,0.0,0.0
o1012o301,exact,report,incollection,0.0,0.0
o1012o301,exact,report,hasabstract,0.0,0.0
o1012o301,exact,report,haspublisher,0.0,0.0
o1012o301,exact,report,entry,0.0,0.0
o1012o301,exact,book,hasyear,0.0,0.0
o1012o301,exact,book,misc,0.0,0.0
o1012o301,exact,book,hasnote,0.0,0.0
o1012o301,exact,book,hasmrnumber,0.0,0.0
o1012o301,exact,book,hasissn,0.0,0.0
o1012o301,exact,book,haskey,0.0,0.0
o1012o301,exact,book,hasseries,0.0,0.0
o1012o301,exact,book,pagechapterdata,0.0,0.0
o1012o301,exact,book,hasnumber,0.0,0.0
o1012o301,exact,book,manual,0.0,0.0
o1012o301,exact,book,hasseries,0.0,0.0
o1012o301,exact,book,hasurl,0.0,0.0
o1012o301,exact,book,misc,0.0,0.0
o1012o301,exact,book,hasyear,0.0,0.0
o1012o301,exact,book,unpublished,0.0,0.0
o1012o301,exact,book,howpublished,0.0,0.0
o1012o301,exact,book,hasannotation,0.0,0.0
o1012o301,exact,book,haslocation,0.0,0.0
o1012o301,exact,book,book,0.0,0.0
o1012o301,exact,book,haskey,0.0,0.0
o1012o301,exact,book,techreport,0.0,0.0
o1012o301,exact,book,proceedings,0.0,0.0
o1012o301,exact,book,hasnumber,0.0,0.0
o1012o301,exact,book,hasprice,0.0,0.0
o1012o301,exact,book,hasinstitution,0.0,0.0
o1012o301,exact,book,hasaddress,0.0,0.0
o1012o301,exact,book,inproceedings,0.0,0.0
o1012o301,exact,book,hasjournal,0.0,0.0
o1012o301,exact,book,haspublisher,0.0,0.0
o1012o301,exact,book,hasisbn,0.0,0.0
o1012o301,exact,book,proceedings,0.0,0.0
o1012o301,exact,book,booklet,0.0,0.0
o1012o301,exact,book,hasorganization,0.0,0.0
o1012o301,exact,book,hascopyright,0.0,0.0
o1012o301,exact,book,hasedition,0.0,0.0
o1012o301,exact,book,inbook,0.0,0.0
o1012o301,exact,book,phdthesis,0.0,0.0
o1012o301,exact,book,haslanguage,0.0,0.0
o1012o301,exact,book,haskeywords,0.0,0.0
o1012o301,exact,book,hascopyright,0.0,0.0
o1012o301,exact,book,hasaffiliation,0.0,0.0
o1012o301,exact,book,hasinstitution,0.0,0.0
o1012o301,exact,book,hassize,0.0,0.0
o1012o301,exact,book,humancreator,0.0,0.0
o1012o301,exact,book,haslccn,0.0,0.0
o1012o301,exact,book,howpublished,0.0,0.0
o1012o301,exact,book,hasorganization,0.0,0.0
o1012o301,exact,book,hasisbn,0.0,0.0
o1012o301,exact,book,hasjournal,0.0,0.0
o1012o301,exact,book,hasissn,0.0,0.0
o1012o301,exact,book,hasprice,0.0,0.0
o1012o301,exact,book,haslocation,0.0,0.0
o1012o301,exact,book,hasauthortest,0.0,0.0
o1012o301,exact,book,inproceedings,0.0,0.0
o1012o301,exact,book,hasmrnumber,0.0,0.0
o1012o301,exact,book,inbook,0.0,0.0
o1012o301,exact,book,hastype,0.0,0.0
o1012o301,exact,book,hasauthor,0.0,0.0
o1012o301,exact,book,hastype,0.0,0.0
o1012o301,exact,book,haschapter,0.0,0.0
o1012o301,exact,book,hasauthor,0.0,0.0
o1012o301,exact,book,hasaddress,0.0,0.0
o1012o301,exact,book,haslccn,0.0,0.0
o1012o301,exact,book,conference,0.0,0.0
o1012o301,exact,book,hasabstract,0.0,0.0
o1012o301,exact,book,hastitle,0.0,0.0
o1012o301,exact,book,hasmonth,0.0,0.0
o1012o301,exact,book,article,0.0,0.0
o1012o301,exact,book,hascrossref,0.0,0.0
o1012o301,exact,book,incollection,0.0,0.0
o1012o301,exact,book,hasbooktitle,0.0,0.0
o1012o301,exact,book,haseditor,0.0,0.0
o1012o301,exact,book,manual,0.0,0.0
o1012o301,exact,book,hasannotation,0.0,0.0
o1012o301,exact,book,phdthesis,0.0,0.0
o1012o301,exact,book,hasurl,0.0,0.0
o1012o301,exact,book,mastersthesis,0.0,0.0
o1012o301,exact,book,haspages,0.0,0.0
o1012o301,exact,book,haseditor,0.0,0.0
o1012o301,exact,book,entry,0.0,0.0
o1012o301,exact,book,humancreator,0.0,0.0
o1012o301,exact,book,booklet,0.0,0.0
o1012o301,exact,book,hasvolume,0.0,0.0
o1012o301,exact,book,hascontents,0.0,0.0
o1012o301,exact,book,article,0.0,0.0
o1012o301,exact,book,hasschool,0.0,0.0
o1012o301,exact,book,hasvolume,0.0,0.0
o1012o301,exact,book,hascontents,0.0,0.0
o1012o301,exact,book,techreport,0.0,0.0
o1012o301,exact,book,haskeywords,0.0,0.0
o1012o301,exact,book,hassize,0.0,0.0
o1012o301,exact,book,hastitle,0.0,0.0
o1012o301,exact,book,hasmonth,0.0,0.0
o1012o301,exact,book,haschapter,0.0,0.0
o1012o301,exact,book,book,0.0,0.0
o1012o301,exact,book,mastersthesis,0.0,0.0
o1012o301,exact,book,unpublished,0.0,0.0
o1012o301,exact,book,haspages,0.0,0.0
o1012o301,exact,book,hasnote,0.0,0.0
o1012o301,exact,book,hasedition,0.0,0.0
o1012o301,exact,book,pageand/orchapterdata,0.0,0.0
o1012o301,exact,book,hasschool,0.0,0.0
o1012o301,exact,book,hasbooktitle,0.0,0.0
o1012o301,exact,book,hasaffiliation,0.0,0.0
o1012o301,exact,book,incollection,0.0,0.0
o1012o301,exact,book,hasabstract,0.0,0.0
o1012o301,exact,book,haspublisher,0.0,0.0
o1012o301,exact,book,entry,0.0,0.0
o1012o301,exact,part,hasyear,0.0,0.0
o1012o301,exact,part,misc,0.0,0.0
o1012o301,exact,part,hasnote,0.0,0.0
o1012o301,exact,part,hasmrnumber,0.0,0.0
o1012o301,exact,part,hasissn,0.0,0.0
o1012o301,exact,part,haskey,0.0,0.0
o1012o301,exact,part,hasseries,0.0,0.0
o1012o301,exact,part,pagechapterdata,0.0,0.0
o1012o301,exact,part,hasnumber,0.0,0.0
o1012o301,exact,part,manual,0.0,0.0
o1012o301,exact,part,hasseries,0.0,0.0
o1012o301,exact,part,hasurl,0.0,0.0
o1012o301,exact,part,misc,0.0,0.0
o1012o301,exact,part,hasyear,0.0,0.0
o1012o301,exact,part,unpublished,0.0,0.0
o1012o301,exact,part,howpublished,0.0,0.0
o1012o301,exact,part,hasannotation,0.0,0.0
o1012o301,exact,part,haslocation,0.0,0.0
o1012o301,exact,part,book,0.0,0.0
o1012o301,exact,part,haskey,0.0,0.0
o1012o301,exact,part,techreport,0.0,0.0
o1012o301,exact,part,proceedings,0.0,0.0
o1012o301,exact,part,hasnumber,0.0,0.0
o1012o301,exact,part,hasprice,0.0,0.0
o1012o301,exact,part,hasinstitution,0.0,0.0
o1012o301,exact,part,hasaddress,0.0,0.0
o1012o301,exact,part,inproceedings,0.0,0.0
o1012o301,exact,part,hasjournal,0.0,0.0
o1012o301,exact,part,haspublisher,0.0,0.0
o1012o301,exact,part,hasisbn,0.0,0.0
o1012o301,exact,part,proceedings,0.0,0.0
o1012o301,exact,part,booklet,0.0,0.0
o1012o301,exact,part,hasorganization,0.0,0.0
o1012o301,exact,part,hascopyright,0.0,0.0
o1012o301,exact,part,hasedition,0.0,0.0
o1012o301,exact,part,inbook,0.0,0.0
o1012o301,exact,part,phdthesis,0.0,0.0
o1012o301,exact,part,haslanguage,0.0,0.0
o1012o301,exact,part,haskeywords,0.0,0.0
o1012o301,exact,part,hascopyright,0.0,0.0
o1012o301,exact,part,hasaffiliation,0.0,0.0
o1012o301,exact,part,hasinstitution,0.0,0.0
o1012o301,exact,part,hassize,0.0,0.0
o1012o301,exact,part,humancreator,0.0,0.0
o1012o301,exact,part,haslccn,0.0,0.0
o1012o301,exact,part,howpublished,0.0,0.0
o1012o301,exact,part,hasorganization,0.0,0.0
o1012o301,exact,part,hasisbn,0.0,0.0
o1012o301,exact,part,hasjournal,0.0,0.0
o1012o301,exact,part,hasissn,0.0,0.0
o1012o301,exact,part,hasprice,0.0,0.0
o1012o301,exact,part,haslocation,0.0,0.0
o1012o301,exact,part,hasauthortest,0.0,0.0
o1012o301,exact,part,inproceedings,0.0,0.0
o1012o301,exact,part,hasmrnumber,0.0,0.0
o1012o301,exact,part,inbook,0.0,0.0
o1012o301,exact,part,hastype,0.0,0.0
o1012o301,exact,part,hasauthor,0.0,0.0
o1012o301,exact,part,hastype,0.0,0.0
o1012o301,exact,part,haschapter,0.0,0.0
o1012o301,exact,part,hasauthor,0.0,0.0
o1012o301,exact,part,hasaddress,0.0,0.0
o1012o301,exact,part,haslccn,0.0,0.0
o1012o301,exact,part,conference,0.0,0.0
o1012o301,exact,part,hasabstract,0.0,0.0
o1012o301,exact,part,hastitle,0.0,0.0
o1012o301,exact,part,hasmonth,0.0,0.0
o1012o301,exact,part,article,0.0,0.0
o1012o301,exact,part,hascrossref,0.0,0.0
o1012o301,exact,part,incollection,0.0,0.0
o1012o301,exact,part,hasbooktitle,0.0,0.0
o1012o301,exact,part,haseditor,0.0,0.0
o1012o301,exact,part,manual,0.0,0.0
o1012o301,exact,part,hasannotation,0.0,0.0
o1012o301,exact,part,phdthesis,0.0,0.0
o1012o301,exact,part,hasurl,0.0,0.0
o1012o301,exact,part,mastersthesis,0.0,0.0
o1012o301,exact,part,haspages,0.0,0.0
o1012o301,exact,part,haseditor,0.0,0.0
o1012o301,exact,part,entry,0.0,0.0
o1012o301,exact,part,humancreator,0.0,0.0
o1012o301,exact,part,booklet,0.0,0.0
o1012o301,exact,part,hasvolume,0.0,0.0
o1012o301,exact,part,hascontents,0.0,0.0
o1012o301,exact,part,article,0.0,0.0
o1012o301,exact,part,hasschool,0.0,0.0
o1012o301,exact,part,hasvolume,0.0,0.0
o1012o301,exact,part,hascontents,0.0,0.0
o1012o301,exact,part,techreport,0.0,0.0
o1012o301,exact,part,haskeywords,0.0,0.0
o1012o301,exact,part,hassize,0.0,0.0
o1012o301,exact,part,hastitle,0.0,0.0
o1012o301,exact,part,hasmonth,0.0,0.0
o1012o301,exact,part,haschapter,0.0,0.0
o1012o301,exact,part,book,0.0,0.0
o1012o301,exact,part,mastersthesis,0.0,0.0
o1012o301,exact,part,unpublished,0.0,0.0
o1012o301,exact,part,haspages,0.0,0.0
o1012o301,exact,part,hasnote,0.0,0.0
o1012o301,exact,part,hasedition,0.0,0.0
o1012o301,exact,part,pageand/orchapterdata,0.0,0.0
o1012o301,exact,part,hasschool,0.0,0.0
o1012o301,exact,part,hasbooktitle,0.0,0.0
o1012o301,exact,part,hasaffiliation,0.0,0.0
o1012o301,exact,part,incollection,0.0,0.0
o1012o301,exact,part,hasabstract,0.0,0.0
o1012o301,exact,part,haspublisher,0.0,0.0
o1012o301,exact,part,entry,0.0,0.0
o1012o301,exact,annote,hasyear,0.0,0.0
o1012o301,exact,annote,misc,0.0,0.0
o1012o301,exact,annote,hasnote,0.0,0.0
o1012o301,exact,annote,hasmrnumber,0.0,0.0
o1012o301,exact,annote,hasissn,0.0,0.0
o1012o301,exact,annote,haskey,0.0,0.0
o1012o301,exact,annote,hasseries,0.0,0.0
o1012o301,exact,annote,pagechapterdata,0.0,0.0
o1012o301,exact,annote,hasnumber,0.0,0.0
o1012o301,exact,annote,manual,0.0,0.0
o1012o301,exact,annote,hasseries,0.0,0.0
o1012o301,exact,annote,hasurl,0.0,0.0
o1012o301,exact,annote,misc,0.0,0.0
o1012o301,exact,annote,hasyear,0.0,0.0
o1012o301,exact,annote,unpublished,0.0,0.0
o1012o301,exact,annote,howpublished,0.0,0.0
o1012o301,exact,annote,hasannotation,1.0,1.0
o1012o301,exact,annote,haslocation,0.0,0.0
o1012o301,exact,annote,book,0.0,0.0
o1012o301,exact,annote,haskey,0.0,0.0
o1012o301,exact,annote,techreport,0.0,0.0
o1012o301,exact,annote,proceedings,0.0,0.0
o1012o301,exact,annote,hasnumber,0.0,0.0
o1012o301,exact,annote,hasprice,0.0,0.0
o1012o301,exact,annote,hasinstitution,0.0,0.0
o1012o301,exact,annote,hasaddress,0.0,0.0
o1012o301,exact,annote,inproceedings,0.0,0.0
o1012o301,exact,annote,hasjournal,0.0,0.0
o1012o301,exact,annote,haspublisher,0.0,0.0
o1012o301,exact,annote,hasisbn,0.0,0.0
o1012o301,exact,annote,proceedings,0.0,0.0
o1012o301,exact,annote,booklet,0.0,0.0
o1012o301,exact,annote,hasorganization,0.0,0.0
o1012o301,exact,annote,hascopyright,0.0,0.0
o1012o301,exact,annote,hasedition,0.0,0.0
o1012o301,exact,annote,inbook,0.0,0.0
o1012o301,exact,annote,phdthesis,0.0,0.0
o1012o301,exact,annote,haslanguage,0.0,0.0
o1012o301,exact,annote,haskeywords,0.0,0.0
o1012o301,exact,annote,hascopyright,0.0,0.0
o1012o301,exact,annote,hasaffiliation,0.0,0.0
o1012o301,exact,annote,hasinstitution,0.0,0.0
o1012o301,exact,annote,hassize,0.0,0.0
o1012o301,exact,annote,humancreator,0.0,0.0
o1012o301,exact,annote,haslccn,0.0,0.0
o1012o301,exact,annote,howpublished,0.0,0.0
o1012o301,exact,annote,hasorganization,0.0,0.0
o1012o301,exact,annote,hasisbn,0.0,0.0
o1012o301,exact,annote,hasjournal,0.0,0.0
o1012o301,exact,annote,hasissn,0.0,0.0
o1012o301,exact,annote,hasprice,0.0,0.0
o1012o301,exact,annote,haslocation,0.0,0.0
o1012o301,exact,annote,hasauthortest,0.0,0.0
o1012o301,exact,annote,inproceedings,0.0,0.0
o1012o301,exact,annote,hasmrnumber,0.0,0.0
o1012o301,exact,annote,inbook,0.0,0.0
o1012o301,exact,annote,hastype,0.0,0.0
o1012o301,exact,annote,hasauthor,0.0,0.0
o1012o301,exact,annote,hastype,0.0,0.0
o1012o301,exact,annote,haschapter,0.0,0.0
o1012o301,exact,annote,hasauthor,0.0,0.0
o1012o301,exact,annote,hasaddress,0.0,0.0
o1012o301,exact,annote,haslccn,0.0,0.0
o1012o301,exact,annote,conference,0.0,0.0
o1012o301,exact,annote,hasabstract,0.0,0.0
o1012o301,exact,annote,hastitle,0.0,0.0
o1012o301,exact,annote,hasmonth,0.0,0.0
o1012o301,exact,annote,article,0.0,0.0
o1012o301,exact,annote,hascrossref,0.0,0.0
o1012o301,exact,annote,incollection,0.0,0.0
o1012o301,exact,annote,hasbooktitle,0.0,0.0
o1012o301,exact,annote,haseditor,0.0,0.0
o1012o301,exact,annote,manual,0.0,0.0
o1012o301,exact,annote,hasannotation,0.0,0.0
o1012o301,exact,annote,phdthesis,0.0,0.0
o1012o301,exact,annote,hasurl,0.0,0.0
o1012o301,exact,annote,mastersthesis,0.0,0.0
o1012o301,exact,annote,haspages,0.0,0.0
o1012o301,exact,annote,haseditor,0.0,0.0
o1012o301,exact,annote,entry,0.0,0.0
o1012o301,exact,annote,humancreator,0.0,0.0
o1012o301,exact,annote,booklet,0.0,0.0
o1012o301,exact,annote,hasvolume,0.0,0.0
o1012o301,exact,annote,hascontents,0.0,0.0
o1012o301,exact,annote,article,0.0,0.0
o1012o301,exact,annote,hasschool,0.0,0.0
o1012o301,exact,annote,hasvolume,0.0,0.0
o1012o301,exact,annote,hascontents,0.0,0.0
o1012o301,exact,annote,techreport,0.0,0.0
o1012o301,exact,annote,haskeywords,0.0,0.0
o1012o301,exact,annote,hassize,0.0,0.0
o1012o301,exact,annote,hastitle,0.0,0.0
o1012o301,exact,annote,hasmonth,0.0,0.0
o1012o301,exact,annote,haschapter,0.0,0.0
o1012o301,exact,annote,book,0.0,0.0
o1012o301,exact,annote,mastersthesis,0.0,0.0
o1012o301,exact,annote,unpublished,0.0,0.0
o1012o301,exact,annote,haspages,0.0,0.0
o1012o301,exact,annote,hasnote,0.0,0.0
o1012o301,exact,annote,hasedition,0.0,0.0
o1012o301,exact,annote,pageand/orchapterdata,0.0,0.0
o1012o301,exact,annote,hasschool,0.0,0.0
o1012o301,exact,annote,hasbooktitle,0.0,0.0
o1012o301,exact,annote,hasaffiliation,0.0,0.0
o1012o301,exact,annote,incollection,0.0,0.0
o1012o301,exact,annote,hasabstract,0.0,0.0
o1012o301,exact,annote,haspublisher,0.0,0.0
o1012o301,exact,annote,entry,0.0,0.0
o1012o301,exact,unpublished,hasyear,0.0,0.0
o1012o301,exact,unpublished,misc,0.0,0.0
o1012o301,exact,unpublished,hasnote,0.0,0.0
o1012o301,exact,unpublished,hasmrnumber,0.0,0.0
o1012o301,exact,unpublished,hasissn,0.0,0.0
o1012o301,exact,unpublished,haskey,0.0,0.0
o1012o301,exact,unpublished,hasseries,0.0,0.0
o1012o301,exact,unpublished,pagechapterdata,0.0,0.0
o1012o301,exact,unpublished,hasnumber,0.0,0.0
o1012o301,exact,unpublished,manual,0.0,0.0
o1012o301,exact,unpublished,hasseries,0.0,0.0
o1012o301,exact,unpublished,hasurl,0.0,0.0
o1012o301,exact,unpublished,misc,0.0,0.0
o1012o301,exact,unpublished,hasyear,0.0,0.0
o1012o301,exact,unpublished,unpublished,0.0,0.0
o1012o301,exact,unpublished,howpublished,0.0,0.0
o1012o301,exact,unpublished,hasannotation,0.0,0.0
o1012o301,exact,unpublished,haslocation,0.0,0.0
o1012o301,exact,unpublished,book,0.0,0.0
o1012o301,exact,unpublished,haskey,0.0,0.0
o1012o301,exact,unpublished,techreport,0.0,0.0
o1012o301,exact,unpublished,proceedings,0.0,0.0
o1012o301,exact,unpublished,hasnumber,0.0,0.0
o1012o301,exact,unpublished,hasprice,0.0,0.0
o1012o301,exact,unpublished,hasinstitution,0.0,0.0
o1012o301,exact,unpublished,hasaddress,0.0,0.0
o1012o301,exact,unpublished,inproceedings,0.0,0.0
o1012o301,exact,unpublished,hasjournal,0.0,0.0
o1012o301,exact,unpublished,haspublisher,0.0,0.0
o1012o301,exact,unpublished,hasisbn,0.0,0.0
o1012o301,exact,unpublished,proceedings,0.0,0.0
o1012o301,exact,unpublished,booklet,0.0,0.0
o1012o301,exact,unpublished,hasorganization,0.0,0.0
o1012o301,exact,unpublished,hascopyright,0.0,0.0
o1012o301,exact,unpublished,hasedition,0.0,0.0
o1012o301,exact,unpublished,inbook,0.0,0.0
o1012o301,exact,unpublished,phdthesis,0.0,0.0
o1012o301,exact,unpublished,haslanguage,0.0,0.0
o1012o301,exact,unpublished,haskeywords,0.0,0.0
o1012o301,exact,unpublished,hascopyright,0.0,0.0
o1012o301,exact,unpublished,hasaffiliation,0.0,0.0
o1012o301,exact,unpublished,hasinstitution,0.0,0.0
o1012o301,exact,unpublished,hassize,0.0,0.0
o1012o301,exact,unpublished,humancreator,0.0,0.0
o1012o301,exact,unpublished,haslccn,0.0,0.0
o1012o301,exact,unpublished,howpublished,0.0,0.0
o1012o301,exact,unpublished,hasorganization,0.0,0.0
o1012o301,exact,unpublished,hasisbn,0.0,0.0
o1012o301,exact,unpublished,hasjournal,0.0,0.0
o1012o301,exact,unpublished,hasissn,0.0,0.0
o1012o301,exact,unpublished,hasprice,0.0,0.0
o1012o301,exact,unpublished,haslocation,0.0,0.0
o1012o301,exact,unpublished,hasauthortest,0.0,0.0
o1012o301,exact,unpublished,inproceedings,0.0,0.0
o1012o301,exact,unpublished,hasmrnumber,0.0,0.0
o1012o301,exact,unpublished,inbook,0.0,0.0
o1012o301,exact,unpublished,hastype,0.0,0.0
o1012o301,exact,unpublished,hasauthor,0.0,0.0
o1012o301,exact,unpublished,hastype,0.0,0.0
o1012o301,exact,unpublished,haschapter,0.0,0.0
o1012o301,exact,unpublished,hasauthor,0.0,0.0
o1012o301,exact,unpublished,hasaddress,0.0,0.0
o1012o301,exact,unpublished,haslccn,0.0,0.0
o1012o301,exact,unpublished,conference,0.0,0.0
o1012o301,exact,unpublished,hasabstract,0.0,0.0
o1012o301,exact,unpublished,hastitle,0.0,0.0
o1012o301,exact,unpublished,hasmonth,0.0,0.0
o1012o301,exact,unpublished,article,0.0,0.0
o1012o301,exact,unpublished,hascrossref,0.0,0.0
o1012o301,exact,unpublished,incollection,0.0,0.0
o1012o301,exact,unpublished,hasbooktitle,0.0,0.0
o1012o301,exact,unpublished,haseditor,0.0,0.0
o1012o301,exact,unpublished,manual,0.0,0.0
o1012o301,exact,unpublished,hasannotation,0.0,0.0
o1012o301,exact,unpublished,phdthesis,0.0,0.0
o1012o301,exact,unpublished,hasurl,0.0,0.0
o1012o301,exact,unpublished,mastersthesis,0.0,0.0
o1012o301,exact,unpublished,haspages,0.0,0.0
o1012o301,exact,unpublished,haseditor,0.0,0.0
o1012o301,exact,unpublished,entry,0.0,0.0
o1012o301,exact,unpublished,humancreator,0.0,0.0
o1012o301,exact,unpublished,booklet,0.0,0.0
o1012o301,exact,unpublished,hasvolume,0.0,0.0
o1012o301,exact,unpublished,hascontents,0.0,0.0
o1012o301,exact,unpublished,article,0.0,0.0
o1012o301,exact,unpublished,hasschool,0.0,0.0
o1012o301,exact,unpublished,hasvolume,0.0,0.0
o1012o301,exact,unpublished,hascontents,0.0,0.0
o1012o301,exact,unpublished,techreport,0.0,0.0
o1012o301,exact,unpublished,haskeywords,0.0,0.0
o1012o301,exact,unpublished,hassize,0.0,0.0
o1012o301,exact,unpublished,hastitle,0.0,0.0
o1012o301,exact,unpublished,hasmonth,0.0,0.0
o1012o301,exact,unpublished,haschapter,0.0,0.0
o1012o301,exact,unpublished,book,0.0,0.0
o1012o301,exact,unpublished,mastersthesis,0.0,0.0
o1012o301,exact,unpublished,unpublished,1.0,1.0
o1012o301,exact,unpublished,haspages,0.0,0.0
o1012o301,exact,unpublished,hasnote,0.0,0.0
o1012o301,exact,unpublished,hasedition,0.0,0.0
o1012o301,exact,unpublished,pageand/orchapterdata,0.0,0.0
o1012o301,exact,unpublished,hasschool,0.0,0.0
o1012o301,exact,unpublished,hasbooktitle,0.0,0.0
o1012o301,exact,unpublished,hasaffiliation,0.0,0.0
o1012o301,exact,unpublished,incollection,0.0,0.0
o1012o301,exact,unpublished,hasabstract,0.0,0.0
o1012o301,exact,unpublished,haspublisher,0.0,0.0
o1012o301,exact,unpublished,entry,0.0,0.0
o1012o301,exact,monograph,hasyear,0.0,0.0
o1012o301,exact,monograph,misc,0.0,0.0
o1012o301,exact,monograph,hasnote,0.0,0.0
o1012o301,exact,monograph,hasmrnumber,0.0,0.0
o1012o301,exact,monograph,hasissn,0.0,0.0
o1012o301,exact,monograph,haskey,0.0,0.0
o1012o301,exact,monograph,hasseries,0.0,0.0
o1012o301,exact,monograph,pagechapterdata,0.0,0.0
o1012o301,exact,monograph,hasnumber,0.0,0.0
o1012o301,exact,monograph,manual,0.0,0.0
o1012o301,exact,monograph,hasseries,0.0,0.0
o1012o301,exact,monograph,hasurl,0.0,0.0
o1012o301,exact,monograph,misc,0.0,0.0
o1012o301,exact,monograph,hasyear,0.0,0.0
o1012o301,exact,monograph,unpublished,0.0,0.0
o1012o301,exact,monograph,howpublished,0.0,0.0
o1012o301,exact,monograph,hasannotation,0.0,0.0
o1012o301,exact,monograph,haslocation,0.0,0.0
o1012o301,exact,monograph,book,0.0,0.0
o1012o301,exact,monograph,haskey,0.0,0.0
o1012o301,exact,monograph,techreport,0.0,0.0
o1012o301,exact,monograph,proceedings,0.0,0.0
o1012o301,exact,monograph,hasnumber,0.0,0.0
o1012o301,exact,monograph,hasprice,0.0,0.0
o1012o301,exact,monograph,hasinstitution,0.0,0.0
o1012o301,exact,monograph,hasaddress,0.0,0.0
o1012o301,exact,monograph,inproceedings,0.0,0.0
o1012o301,exact,monograph,hasjournal,0.0,0.0
o1012o301,exact,monograph,haspublisher,0.0,0.0
o1012o301,exact,monograph,hasisbn,0.0,0.0
o1012o301,exact,monograph,proceedings,0.0,0.0
o1012o301,exact,monograph,booklet,0.0,0.0
o1012o301,exact,monograph,hasorganization,0.0,0.0
o1012o301,exact,monograph,hascopyright,0.0,0.0
o1012o301,exact,monograph,hasedition,0.0,0.0
